entered_at_utc,city,condition_id,question,target_date,leg,side,entry_side_price,entry_yes_price,band,liquidity
2026-07-20T21:26:05.141208+00:00,Seoul,0x6067d873f497fa3b4504576c56f880f16160f8a66827423ebb5d22073555d70b,Will the highest temperature in Seoul be 28°C on July 22?,2026-07-22,shoulder,No,0.725,0.275,core,7638.63
2026-07-21T03:44:00.701648+00:00,NYC,0x7485755382bbec062b63546ee17c8d1a07d5ac6132b8fb8ca51c9b4e65f35e95,Will the highest temperature in New York City be between 74-75°F on July 21?,2026-07-21,shoulder,No,0.9435,0.0565,outer,3455.83
2026-07-21T03:44:00.701648+00:00,NYC,0xddda289587f6db8b36dc5463c25ad86ae91d3b3a62806465aeca150098bec2c3,Will the highest temperature in New York City be between 78-79°F on July 21?,2026-07-21,shoulder,No,0.66,0.34,core,2109.43
2026-07-21T03:44:00.701648+00:00,Seoul,0x20414863982661fff52b66237c1b525410acc85965cc80eae4eb5e7d25b571c9,Will the lowest temperature in Seoul be 22°C on July 22?,2026-07-22,shoulder,No,0.9075,0.0925,outer,1139.39
2026-07-21T03:44:00.701648+00:00,Seoul,0xedb1b619e70101ec9ec81dcf9e78e77b315561ba3f571d5dbf92944eba34d549,Will the highest temperature in Seoul be 27°C on July 22?,2026-07-22,shoulder,No,0.855,0.145,outer,7291.73
2026-07-21T03:44:00.701648+00:00,HongKong,0xb5f14edbbe409388b522299b622cd0ce03b72c4d8e829cf9c50565746a606de3,Will the highest temperature in Hong Kong be 30°C on July 22?,2026-07-22,shoulder,No,0.9,0.1,outer,5763.38
2026-07-21T06:44:10.985654+00:00,London,0x2812b1fffdcebaf8ddbd3eab433d7cfee70ef9bad2b647db62f91da7c75f824d,Will the highest temperature in London be 24°C on July 23?,2026-07-23,shoulder,No,0.725,0.275,core,3064.47
2026-07-21T06:44:10.985654+00:00,London,0x9d3c9c74d6dc88f3209c85176ee0f88b918d11eb00b59edddbcac37af1860ca3,Will the highest temperature in London be 27°C on July 23?,2026-07-23,shoulder,No,0.865,0.135,outer,2271.72
2026-07-21T10:37:22.310172+00:00,NYC,0x200e94f6835e4caa763cef1196be70b1c9d0e5833831e40bd26d8fe813c20b3b,Will the lowest temperature in New York City be between 76-77°F on July 22?,2026-07-22,shoulder,No,0.84,0.16,outer,1245.85
2026-07-21T10:37:22.310172+00:00,London,0x3b6e40d60c8edf58450f756bd86188a894cd699d461fc5b4e203a59c1c12b862,Will the lowest temperature in London be 18°C on July 22?,2026-07-22,shoulder,No,0.785,0.215,core,6250.81
2026-07-21T10:37:22.310172+00:00,HongKong,0x8c4357d3a5e545946bb01f4bc7ed0a7bad718420931d5ccffed3f7e647fbe1a9,Will the lowest temperature in Hong Kong be 27°C on July 22?,2026-07-22,shoulder,No,0.66,0.34,core,4036.4
2026-07-21T14:24:19.033552+00:00,London,0x467004053c2876fbe8fc8fb366ddb47935c1df56c4bd27d5a441e76a22882400,Will the lowest temperature in London be 15°C on July 23?,2026-07-23,shoulder,No,0.885,0.115,outer,1797.71
2026-07-21T14:24:19.033552+00:00,London,0xf8b64c7c6db84aa65270bb65ec000c07d2caee5d1fa37de3b17396907ddc9461,Will the lowest temperature in London be 18°C on July 23?,2026-07-23,shoulder,No,0.89,0.11,outer,2010.79
2026-07-21T14:24:19.033552+00:00,Seoul,0x5544d9267afa1bf26bb055fd6e1a7d83fd88c56d034b89a236ec315e0fededec,Will the highest temperature in Seoul be 28°C on July 23?,2026-07-23,shoulder,No,0.705,0.295,core,8569.19
2026-07-21T14:24:19.033552+00:00,Seoul,0xd5d9bada1de63dc9298bfdaff794c08979473c483718b92db0e1c4ea2cf8fb12,Will the lowest temperature in Seoul be 26°C on July 23?,2026-07-23,shoulder,No,0.905,0.095,outer,2612.67
2026-07-21T14:24:19.033552+00:00,Seoul,0xeb79a2cff2a070c6b573c402db4cd50d2c1a703a4fee440a0abbfcfb6290ec52,Will the highest temperature in Seoul be 29°C on July 23?,2026-07-23,shoulder,No,0.795,0.205,core,6572.29
2026-07-21T17:47:41.722166+00:00,Seoul,0xa9feaa3f9f7c0fc88a2d926ca858dc0f6bd622e32dbb0b66c269c607d070c4d5,Will the highest temperature in Seoul be 26°C on July 23?,2026-07-23,shoulder,No,0.895,0.105,outer,5299.11
2026-07-21T17:47:41.722166+00:00,HongKong,0x44fdd1cc6e9f20c17c8b7c8b5fc74a40a7c3d973a88ef3eafaadfa6ad780994a,Will the highest temperature in Hong Kong be 31°C on July 23?,2026-07-23,shoulder,No,0.89,0.11,outer,4745.78
2026-07-21T19:52:42.877435+00:00,London,0x905121f14fc32bad842eb2280e3bd50a3234560d48a743f3c05b6a2a93e76473,Will the highest temperature in London be 26°C on July 23?,2026-07-23,shoulder,No,0.705,0.295,core,7316.3
2026-07-21T19:52:42.877435+00:00,London,0xfe8d9c056c0ba4e3dd092c566db24b8dec3b76f3864fc60325274b4b717d8e47,Will the highest temperature in London be 26°C on July 22?,2026-07-22,shoulder,No,0.845,0.155,outer,3374.05
2026-07-21T21:31:48.743700+00:00,London,0x29cbc64301aa17a87751226fb3bf1817c1643fe791791897859fbf7507304d8e,Will the highest temperature in London be 23°C on July 22?,2026-07-22,shoulder,No,0.8695,0.1305,outer,3650.37
2026-07-21T23:13:52.248331+00:00,Chicago,0x5f20aadecb2f308ed3f813cdc1eeb59802daba82df28754c09074733abe9a6c8,Will the highest temperature in Chicago be between 74-75°F on July 22?,2026-07-22,shoulder,No,0.775,0.225,core,3692.47
2026-07-21T23:13:52.248331+00:00,Chicago,0xde52f97ee575909bc9dafaf6952d184aa8a6d4236e1a3b5c77e333dd9b7fa0fa,Will the highest temperature in Chicago be between 70-71°F on July 22?,2026-07-22,shoulder,No,0.795,0.205,core,3430.11
2026-07-21T23:13:52.248331+00:00,Seoul,0xa97733ab6c6f15a531112450dfeab663ee94335981f4c9941cc675d8157bd95c,Will the highest temperature in Seoul be 27°C on July 23?,2026-07-23,shoulder,No,0.755,0.245,core,6189.52
2026-07-22T03:45:23.412919+00:00,NYC,0x3589336e312863114277d5b4bf163950cda81fdb2ffcd3cf528e4fec98e083ba,Will the highest temperature in New York City be between 82-83°F on July 22?,2026-07-22,shoulder,No,0.915,0.085,outer,3532.14
2026-07-22T10:38:35.830214+00:00,HongKong,0x2c0febfae1214f1a85b6f9a39f4c74523ed5217590eb246857d671d7861b35fe,Will the highest temperature in Hong Kong be 34°C on July 23?,2026-07-23,shoulder,No,0.6545,0.3455,core,4879.62
2026-07-22T10:38:35.830214+00:00,HongKong,0xb38459a8d102bb9ef86ff0f0e548bec4404a0c71ab555e217c2018d0b399c9f9,Will the lowest temperature in Hong Kong be 29°C on July 24?,2026-07-24,shoulder,No,0.855,0.145,outer,1200.71
2026-07-22T14:24:18.316212+00:00,Chicago,0x26f9f7fa683800a1d3bdb858aee6297d4628eadc5b75fb096bb592f30f2c2712,Will the highest temperature in Chicago be between 80-81°F on July 23?,2026-07-23,shoulder,No,0.825,0.175,outer,4927.71
2026-07-22T14:24:18.316212+00:00,London,0xe76b79d5c29ae848b83503246e5c81a83b7cdbb7dd29729a87b770c139fddc12,Will the lowest temperature in London be 16°C on July 24?,2026-07-24,shoulder,No,0.91,0.09,outer,1622.85
2026-07-22T14:24:18.316212+00:00,Seoul,0xd58837d04def26ea312dc69fca279df34a89b77a3d14d2c7ab3f32e5eebf28e7,Will the highest temperature in Seoul be 30°C on July 24?,2026-07-24,shoulder,No,0.665,0.335,core,8442.64
2026-07-22T14:24:18.316212+00:00,HongKong,0x980942f58c4b778cce26a7bab15a8e9552b9eef4f437be97a58097130897ff3e,Will the highest temperature in Hong Kong be 32°C on July 23?,2026-07-23,shoulder,No,0.935,0.065,outer,4127.11
2026-07-22T14:24:18.316212+00:00,HongKong,0xb4727e43d29cb4dc4229f497663b25125334c7ae5c69d846aa7d4384bac5c32d,Will the highest temperature in Hong Kong be 35°C on July 23?,2026-07-23,shoulder,No,0.906,0.094,outer,3552.95
2026-07-22T17:44:34.772846+00:00,London,0xd4a4bb206de299b37cb71a9e6ca1a2328558217b8991ca7a750eb3e8235e8dcd,Will the highest temperature in London be 27°C on July 24?,2026-07-24,shoulder,No,0.75,0.25,core,7274.12
2026-07-22T17:44:34.772846+00:00,Seoul,0xbf6c46db04f7a2b6f71aef8bee0244f9109f53aa6668539cee3106bd8b3e828e,Will the highest temperature in Seoul be 29°C on July 24?,2026-07-24,shoulder,No,0.7,0.3,core,6705.09
2026-07-22T17:44:34.772846+00:00,Seoul,0xd01840a59329aebe887b7edd8a0dc89169dfd0e531262615f468ff64fabfd01d,Will the highest temperature in Seoul be 27°C on July 24?,2026-07-24,shoulder,No,0.935,0.065,outer,6558.05
2026-07-22T19:47:22.284524+00:00,NYC,0x6cac4411b6ee5033d949f92ba6fc108448dd0ac47799615d2be208bdd4ceb859,Will the highest temperature in New York City be between 82-83°F on July 23?,2026-07-23,shoulder,No,0.725,0.275,core,4713.46
2026-07-22T19:47:22.284524+00:00,Seoul,0x34e59ed58575344ba809d1f54877858210f362c28b749cece94e546e9079bf05,Will the lowest temperature in Seoul be 23°C on July 24?,2026-07-24,shoulder,No,0.825,0.175,outer,1707.37
2026-07-23T03:44:06.628290+00:00,London,0xa158a691a5ecc75888ce0a6ed1e276ba22c54e90bc48fb5b26a847dbf9bcbd4a,Will the highest temperature in London be 30°C on July 24?,2026-07-24,shoulder,No,0.935,0.065,outer,5059.17
2026-07-23T03:44:06.628290+00:00,Seoul,0x7d87d6d45334aa9d11fb0b3ce1d5b267133951c4d1aa21633434ff1b44f0330a,Will the highest temperature in Seoul be 32°C or higher on July 24?,2026-07-24,shoulder,No,0.919,0.081,outer,3007.75
2026-07-23T06:44:41.506080+00:00,London,0x926d33a287ce32e5f0dcfe53de0bf4e8d35ae6a3902e6ee5268fe8b8cd0cd731,Will the highest temperature in London be 29°C on July 24?,2026-07-24,shoulder,No,0.705,0.295,core,4441.12
2026-07-23T10:38:40.917660+00:00,Chicago,0x8d12443b9e77591540391ba23c4e67d67880a7bfdc127e7a0f20e8a2f56bf4ff,Will the highest temperature in Chicago be between 76-77°F on July 24?,2026-07-24,shoulder,No,0.94,0.06,outer,3663.89
2026-07-23T10:38:40.917660+00:00,NYC,0x30527e592f9ae7b02d99344997e691574c59ab93732cffdf6bac35d0e4cbbbc0,Will the highest temperature in New York City be between 80-81°F on July 24?,2026-07-24,shoulder,No,0.765,0.235,core,3664.27
2026-07-23T10:38:40.917660+00:00,London,0x511d8547d732f3286ca7c02885d26ffe9a3727fe755776c77c91fbe7e3d75ac2,Will the lowest temperature in London be 16°C on July 25?,2026-07-25,shoulder,No,0.835,0.165,outer,1008.36
2026-07-23T10:38:40.917660+00:00,London,0xd6e41c8d71718df207b273d2d6cab2e2f242444c75c0cc7923069350f5aacf7d,Will the lowest temperature in London be 19°C on July 25?,2026-07-25,shoulder,No,0.915,0.085,outer,1247.12
2026-07-23T10:38:40.917660+00:00,HongKong,0x1bd5fab3d5df026a7bf8455a966e6229da4db468dfe9367ce5133096d114f598,Will the lowest temperature in Hong Kong be 27°C on July 24?,2026-07-24,shoulder,No,0.865,0.135,outer,11885.14
2026-07-23T14:33:00.362268+00:00,Chicago,0x7a000b73f5ea9c8c224ba2bdbc7df733d79f48ead2e047b4316c1592611f85df,Will the highest temperature in Chicago be between 82-83°F on July 24?,2026-07-24,shoulder,No,0.755,0.245,core,5876.32
2026-07-23T14:33:00.362268+00:00,Seoul,0xd57c96b63e762f62f75e2429a9f4872a24eaa5c1724959aedfad6143901c9afe,Will the highest temperature in Seoul be 31°C on July 25?,2026-07-25,shoulder,No,0.85,0.15,outer,3358.79
2026-07-23T23:14:09.105852+00:00,HongKong,0x45fcd8429287af0ca06c7791725a80e7f5de8d8f3e28b07e5ac43265a20dd0bb,Will the lowest temperature in Hong Kong be 28°C on July 25?,2026-07-25,shoulder,No,0.705,0.295,core,1919.81
2026-07-24T03:43:17.413753+00:00,NYC,0x4f7bb99fa88e37cd204323612dca2423ccee7c140d19f44093d4d1adcf27fdf7,Will the highest temperature in New York City be between 84-85°F on July 25?,2026-07-25,shoulder,No,0.825,0.175,outer,1145.29
2026-07-24T03:43:17.413753+00:00,London,0x3a809a4fdc4df02513c34107432517b936bc5282fe2506deb6cefffc6cad175f,Will the highest temperature in London be 30°C on July 25?,2026-07-25,shoulder,No,0.94,0.06,outer,3854.94
2026-07-24T03:43:17.413753+00:00,Seoul,0x03729808e7eb0126c0353f782fea08aeb95044450385849ffeeadae325e3de3d,Will the highest temperature in Seoul be 29°C on July 25?,2026-07-25,shoulder,No,0.725,0.275,core,4113.87
2026-07-24T03:43:17.413753+00:00,HongKong,0x9bdcfa29abde2424b572e9d52fb156c03e5b9eb95f3b0d2fa9c495b6d37e0bbc,Will the lowest temperature in Hong Kong be 25°C on July 25?,2026-07-25,shoulder,No,0.919,0.081,outer,1522.07
2026-07-24T06:41:43.442408+00:00,Chicago,0xab6a9b88ac30cfb92e77c1853baa96c61bb2320ff74ce9dba0b18d4dde6b6738,Will the highest temperature in Chicago be between 82-83°F on July 25?,2026-07-25,shoulder,No,0.675,0.325,core,2937.81
2026-07-24T06:41:43.442408+00:00,HongKong,0xabcc3cda4bd0a1bbf74a29adda3dfa1014701d391fe87610b73f72ac4f934c7b,Will the highest temperature in Hong Kong be 34°C on July 25?,2026-07-25,shoulder,No,0.705,0.295,core,2401.23
2026-07-24T10:32:31.451408+00:00,HongKong,0xd727965a0e16d3bee9c5d0f38b217438b64c41eeb561235ba867496ee50b1e99,Will the highest temperature in Hong Kong be 27°C on July 26?,2026-07-26,shoulder,No,0.945,0.055,outer,1709.19
2026-07-24T17:53:35.224659+00:00,NYC,0x4ece6ea8e71e48e1a06bc1f3afae28b8cf1f4c02da84e063e897ee2934579fb7,Will the highest temperature in New York City be between 82-83°F on July 25?,2026-07-25,shoulder,No,0.655,0.345,core,4452.49
2026-07-24T19:48:51.386171+00:00,London,0x2efac1ac42cd6bea89e207e8d105b127a6bb3544a990a5ab9e35d41de390d8f8,Will the highest temperature in London be 28°C on July 26?,2026-07-26,shoulder,No,0.95,0.05,outer,3066.24
2026-07-24T19:48:51.386171+00:00,London,0xcf95d0a2f39298f771fd0b7f2e7e4d70dc0c8ecd6168e55e60306c82f8a44a4e,Will the lowest temperature in London be 20°C on July 26?,2026-07-26,shoulder,No,0.885,0.115,outer,2174.14
2026-07-24T21:23:55.555548+00:00,HongKong,0x403283afa64cec10078ade32d40a2be809349758543b92a2a6fa4409949fed4e,Will the lowest temperature in Hong Kong be 27°C on July 26?,2026-07-26,shoulder,No,0.835,0.165,outer,2676.84
2026-07-24T23:20:35.983590+00:00,London,0x7e89a84c00b21555b930249f84a73bc599f0538a14c2da2f97cc7508d1c452e7,Will the highest temperature in London be 24°C on July 26?,2026-07-26,shoulder,No,0.83,0.17,outer,5540.12
2026-07-24T23:20:35.983590+00:00,Seoul,0x015ec22e07bdedaff930e86385a1dc389b68cdc4daefb7fd6ddb2d840cd684a9,Will the highest temperature in Seoul be 32°C on July 26?,2026-07-26,shoulder,No,0.875,0.125,outer,5380.21
2026-07-24T23:20:35.983590+00:00,HongKong,0xb367d07bf7957f7cb6d439ada1e2f636e8eaf3d87d911a6c0932872afc5b29a6,Will the lowest temperature in Hong Kong be 24°C on July 26?,2026-07-26,shoulder,No,0.885,0.115,outer,2557.39
2026-07-25T03:38:33.660958+00:00,Chicago,0x0347e4f1397b11c5412744b97bc00910d3dc4022043d26bd90694430f97f6ebb,Will the highest temperature in Chicago be between 94-95°F on July 26?,2026-07-26,shoulder,No,0.885,0.115,outer,1710.25
2026-07-25T03:38:33.660958+00:00,NYC,0x1a94ee796bb2f39a695a2eb49d80e7728465d5748610d943975b387d531dedb8,Will the highest temperature in New York City be between 86-87°F on July 26?,2026-07-26,shoulder,No,0.9,0.1,outer,1517.36
2026-07-25T03:38:33.660958+00:00,London,0x9a1d381c4b19d5860b9f7e246eab33c2ba9f1967e991d7cad8ce0e682c708ab9,Will the highest temperature in London be 25°C on July 26?,2026-07-26,shoulder,No,0.665,0.335,core,4827.43
2026-07-25T03:38:33.660958+00:00,Seoul,0xb1b7cf2bbb23c6173a57b46407357a7f7070eddf619803f1a958e9f58815366e,Will the highest temperature in Seoul be 29°C on July 26?,2026-07-26,shoulder,No,0.86,0.14,outer,4039.71
2026-07-25T06:32:20.013944+00:00,London,0x93f39fa8aab8a0610132312df5fbdabfd311a25e2635af329428bcd6fcdcb734,Will the highest temperature in London be 27°C on July 26?,2026-07-26,shoulder,No,0.865,0.135,outer,5095.36
2026-07-25T06:32:20.013944+00:00,Seoul,0xfc99ea6347a5c8914375b91d8dde0028d012143a3a39ced6eaefb5a32622d673,Will the highest temperature in Seoul be 27°C on July 27?,2026-07-27,shoulder,No,0.915,0.085,outer,1242.88
2026-07-25T10:03:53.858572+00:00,Chicago,0x60ffeca4172b4ced8ba9cb6f2790a0c812bf5f8b641fff6f9c940a39b93fd440,Will the highest temperature in Chicago be between 92-93°F on July 26?,2026-07-26,shoulder,No,0.795,0.205,core,3672.55
2026-07-25T10:03:53.858572+00:00,HongKong,0x15868ea0fc09477b8db690c9bd0741a85a0260fc7844e2efdbcddccb9e089572,Will the lowest temperature in Hong Kong be 27°C on July 27?,2026-07-27,shoulder,No,0.695,0.305,core,1845.78
2026-07-25T14:03:21.321123+00:00,Chicago,0x946239961cb9209d2eda068c0f9175fc642747d664a19a6fc62df337608ee60e,Will the highest temperature in Chicago be between 88-89°F on July 26?,2026-07-26,shoulder,No,0.8,0.2,core,3844.1
2026-07-25T15:22:08.800804+00:00,NYC,0x53a2e230867d3b1c9f159f0366cedae4fe0fbf5556fd1761609fb7fbc9e1c9b9,Will the lowest temperature in New York City be between 64-65°F on July 26?,2026-07-26,shoulder,No,0.73,0.27,core,1432.51
2026-07-25T15:22:08.800804+00:00,London,0x5775e62819a9a120352b663b111fc6892134b90a174e7584492d3a2c8e68fcef,Will the highest temperature in London be 25°C on July 27?,2026-07-27,shoulder,No,0.855,0.145,outer,2864.87
2026-07-25T19:38:05.178355+00:00,NYC,0x2b2ee1dafeb1f9292e1fdfc8115c775f8ea91d6c0fc1b61e1984d76d0cf61528,Will the highest temperature in New York City be between 80-81°F on July 26?,2026-07-26,shoulder,No,0.94,0.06,outer,3807.8
2026-07-25T19:38:05.178355+00:00,HongKong,0x7552191128597a7b9c066d67f5cc0eed57e2767deed2db75708820acbad2653a,Will the highest temperature in Hong Kong be 27°C on July 27?,2026-07-27,shoulder,No,0.94,0.06,outer,4120.5
2026-07-25T19:38:05.178355+00:00,HongKong,0xbba0effba7538617c07dc293893035f9b1688cabdce9e092b0d08d70751894b1,Will the highest temperature in Hong Kong be 31°C on July 27?,2026-07-27,shoulder,No,0.825,0.175,outer,4731.57
2026-07-25T19:38:05.178355+00:00,HongKong,0xfe99d042635bf67f809ba5d7880f840c76a2c429dbb6ec3c3509aeff57f695cc,Will the highest temperature in Hong Kong be 32°C on July 27?,2026-07-27,shoulder,No,0.945,0.055,outer,4477.67
2026-07-25T23:13:39.626131+00:00,London,0x8d6dbdf2bfa14843216210d0e6afed47936469e9bbc46e3fab058367127614aa,Will the highest temperature in London be 26°C on July 27?,2026-07-27,shoulder,No,0.725,0.275,core,7589.39
2026-07-25T23:13:39.626131+00:00,Seoul,0xbbfa366d954d9c90cfddacd521daad81b59244c5a031b3342e0856a143a576f4,Will the highest temperature in Seoul be 30°C on July 27?,2026-07-27,shoulder,No,0.705,0.295,core,6053.68
2026-07-26T03:56:11.971145+00:00,London,0x9af009ff5ed55c3d2394b8d896709850ff90a2eaf2a8bc113be94a980a346ae1,Will the highest temperature in London be 29°C on July 27?,2026-07-27,shoulder,No,0.93,0.07,outer,4303.95
2026-07-26T06:51:28.473747+00:00,London,0xaf5647be088a23b5af826272c1e7842daa21716ed6de603b0252dfe25d991388,Will the highest temperature in London be 28°C on July 27?,2026-07-27,shoulder,No,0.825,0.175,outer,7718.85
2026-07-26T10:15:03.074016+00:00,Seoul,0x8f6c44d2643f21d8118a1d163b524bdadbd9f4fc71e231ee355ddb0856829cdc,Will the highest temperature in Seoul be 28°C on July 28?,2026-07-28,shoulder,No,0.95,0.05,outer,1141.26
2026-07-26T11:41:04.626510+00:00,Chicago,0xc9e3456bfdcdeb1367d1153972faa3840c9a69efeaae6709456538254bbc7ecf,Will the highest temperature in Chicago be between 94-95°F on July 27?,2026-07-27,shoulder,No,0.935,0.065,outer,1447.77
2026-07-26T11:41:04.626510+00:00,HongKong,0xa16efac470d60c83033c57612513bd22e5387b1eaa5dfbfc7199019dc8967dd6,Will the lowest temperature in Hong Kong be 26°C on July 27?,2026-07-27,shoulder,No,0.685,0.315,core,1445.59
2026-07-26T13:57:25.734677+00:00,Seoul,0x2f7bb43120c7bad8640d9d9e77842baad4f8de929ef4ac8d5434b696213d101e,Will the highest temperature in Seoul be 32°C on July 28?,2026-07-28,shoulder,No,0.81,0.19,outer,2471.31
2026-07-26T13:57:25.734677+00:00,HongKong,0x1abe8fb4b613601eefcb6b6d755c863ce3a456a722c720b42cdc5689c1b1d1d7,Will the highest temperature in Hong Kong be 28°C on July 28?,2026-07-28,shoulder,No,0.875,0.125,outer,2764.68
2026-07-26T13:57:25.734677+00:00,HongKong,0xa07ce5093451c639a209fbb6aa1adf54cbf4d62df8ff6771eac131f6e7aadec3,Will the highest temperature in Hong Kong be 28°C on July 27?,2026-07-27,shoulder,No,0.79,0.21,core,3197.39
2026-07-26T15:22:57.903551+00:00,NYC,0x522aff97873a443450f031104e1d0aaa71d82d2221e8dbd243cede5b2327fc34,Will the highest temperature in New York City be between 86-87°F on July 27?,2026-07-27,shoulder,No,0.87,0.13,outer,4673.66
2026-07-26T15:22:57.903551+00:00,London,0x2156baf644d1d0618c486967111601ad204706b46d6fc756ce2dc42bd28670f5,Will the highest temperature in London be 30°C on July 28?,2026-07-28,shoulder,No,0.68,0.32,core,3675.31
2026-07-26T17:18:30.026135+00:00,London,0x0e4d2c00c9bb7c8a01617b3dd00d112a5592d978c6a2dde8963f0879d4b4edab,Will the lowest temperature in London be 16°C on July 27?,2026-07-27,favorite,Yes,0.65,0.65,fav_core,1127.31
2026-07-26T17:18:30.026135+00:00,London,0xaa7e2cf61c78e3fcb4c0bfeae0d45180f3b7a755d549a9a134695b572bd7ea9c,Will the highest temperature in London be 31°C on July 28?,2026-07-28,shoulder,No,0.855,0.145,outer,3106.68
2026-07-26T19:37:13.613217+00:00,HongKong,0xd2a2c0f5d2c4bdd4d46554b5ce0c6cec2dc5d0d643229afe227d9cc48ee48f77,Will the highest temperature in Hong Kong be 29°C on July 28?,2026-07-28,shoulder,No,0.685,0.315,core,4455.05
