city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T13:00,2026-07-05T17:00:00+00:00,27.3,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T14:00,2026-07-05T18:00:00+00:00,26.7,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T15:00,2026-07-05T19:00:00+00:00,28.9,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T16:00,2026-07-05T20:00:00+00:00,29.7,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T17:00,2026-07-05T21:00:00+00:00,30.3,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T18:00,2026-07-05T22:00:00+00:00,29.4,20
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T19:00,2026-07-05T23:00:00+00:00,26.7,20
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T20:00,2026-07-06T00:00:00+00:00,24.6,25
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T21:00,2026-07-06T01:00:00+00:00,23.5,29
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T22:00,2026-07-06T02:00:00+00:00,23.2,35
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-05T23:00,2026-07-06T03:00:00+00:00,23.2,45
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T00:00,2026-07-06T04:00:00+00:00,23.0,43
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T01:00,2026-07-06T05:00:00+00:00,23.1,50
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T02:00,2026-07-06T06:00:00+00:00,22.5,68
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T03:00,2026-07-06T07:00:00+00:00,21.1,65
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T04:00,2026-07-06T08:00:00+00:00,21.1,66
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T05:00,2026-07-06T09:00:00+00:00,20.8,61
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T06:00,2026-07-06T10:00:00+00:00,20.7,52
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T07:00,2026-07-06T11:00:00+00:00,21.6,42
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T08:00,2026-07-06T12:00:00+00:00,21.8,53
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T09:00,2026-07-06T13:00:00+00:00,22.7,57
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T10:00,2026-07-06T14:00:00+00:00,22.3,54
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T11:00,2026-07-06T15:00:00+00:00,22.3,58
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T12:00,2026-07-06T16:00:00+00:00,21.9,55
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T13:00,2026-07-06T17:00:00+00:00,22.1,60
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T14:00,2026-07-06T18:00:00+00:00,21.9,53
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T15:00,2026-07-06T19:00:00+00:00,21.8,54
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T16:00,2026-07-06T20:00:00+00:00,21.0,59
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T17:00,2026-07-06T21:00:00+00:00,21.2,51
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T18:00,2026-07-06T22:00:00+00:00,20.7,52
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T19:00,2026-07-06T23:00:00+00:00,20.4,47
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T20:00,2026-07-07T00:00:00+00:00,20.4,36
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T21:00,2026-07-07T01:00:00+00:00,19.9,36
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T22:00,2026-07-07T02:00:00+00:00,19.2,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-06T23:00,2026-07-07T03:00:00+00:00,18.8,27
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T00:00,2026-07-07T04:00:00+00:00,18.6,30
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T01:00,2026-07-07T05:00:00+00:00,18.6,32
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T02:00,2026-07-07T06:00:00+00:00,18.5,92
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T03:00,2026-07-07T07:00:00+00:00,18.3,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T04:00,2026-07-07T08:00:00+00:00,18.3,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T05:00,2026-07-07T09:00:00+00:00,18.1,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T06:00,2026-07-07T10:00:00+00:00,18.2,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T07:00,2026-07-07T11:00:00+00:00,18.2,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T08:00,2026-07-07T12:00:00+00:00,18.3,74
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T09:00,2026-07-07T13:00:00+00:00,18.2,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T10:00,2026-07-07T14:00:00+00:00,18.4,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T11:00,2026-07-07T15:00:00+00:00,18.3,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T12:00,2026-07-07T16:00:00+00:00,18.4,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T13:00,2026-07-07T17:00:00+00:00,18.5,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T14:00,2026-07-07T18:00:00+00:00,18.8,39
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T15:00,2026-07-07T19:00:00+00:00,18.8,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T16:00,2026-07-07T20:00:00+00:00,19.1,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T17:00,2026-07-07T21:00:00+00:00,19.5,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T18:00,2026-07-07T22:00:00+00:00,19.6,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T19:00,2026-07-07T23:00:00+00:00,19.9,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T20:00,2026-07-08T00:00:00+00:00,19.9,41
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T21:00,2026-07-08T01:00:00+00:00,19.7,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T22:00,2026-07-08T02:00:00+00:00,19.6,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-07T23:00,2026-07-08T03:00:00+00:00,19.0,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T00:00,2026-07-08T04:00:00+00:00,18.7,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T01:00,2026-07-08T05:00:00+00:00,18.4,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T02:00,2026-07-08T06:00:00+00:00,18.0,23
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T03:00,2026-07-08T07:00:00+00:00,17.6,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T04:00,2026-07-08T08:00:00+00:00,17.2,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T05:00,2026-07-08T09:00:00+00:00,17.0,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T06:00,2026-07-08T10:00:00+00:00,16.9,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T07:00,2026-07-08T11:00:00+00:00,17.8,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T08:00,2026-07-08T12:00:00+00:00,19.2,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T09:00,2026-07-08T13:00:00+00:00,20.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T10:00,2026-07-08T14:00:00+00:00,22.4,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T11:00,2026-07-08T15:00:00+00:00,24.2,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T12:00,2026-07-08T16:00:00+00:00,26.0,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T13:00,2026-07-08T17:00:00+00:00,27.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T14:00,2026-07-08T18:00:00+00:00,28.6,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T15:00,2026-07-08T19:00:00+00:00,29.0,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T16:00,2026-07-08T20:00:00+00:00,29.3,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T17:00,2026-07-08T21:00:00+00:00,29.2,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T18:00,2026-07-08T22:00:00+00:00,28.2,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T19:00,2026-07-08T23:00:00+00:00,26.8,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T20:00,2026-07-09T00:00:00+00:00,25.2,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T21:00,2026-07-09T01:00:00+00:00,23.8,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T22:00,2026-07-09T02:00:00+00:00,23.3,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-08T23:00,2026-07-09T03:00:00+00:00,23.2,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T00:00,2026-07-09T04:00:00+00:00,22.9,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T01:00,2026-07-09T05:00:00+00:00,22.4,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T02:00,2026-07-09T06:00:00+00:00,22.0,1
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T03:00,2026-07-09T07:00:00+00:00,21.7,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T04:00,2026-07-09T08:00:00+00:00,21.4,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T05:00,2026-07-09T09:00:00+00:00,21.2,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T06:00,2026-07-09T10:00:00+00:00,21.1,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T07:00,2026-07-09T11:00:00+00:00,22.1,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T08:00,2026-07-09T12:00:00+00:00,23.7,2
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T09:00,2026-07-09T13:00:00+00:00,24.9,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T10:00,2026-07-09T14:00:00+00:00,24.9,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T11:00,2026-07-09T15:00:00+00:00,24.9,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T12:00,2026-07-09T16:00:00+00:00,26.4,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T13:00,2026-07-09T17:00:00+00:00,28.3,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T14:00,2026-07-09T18:00:00+00:00,28.7,6
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T15:00,2026-07-09T19:00:00+00:00,29.0,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T16:00,2026-07-09T20:00:00+00:00,29.1,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T17:00,2026-07-09T21:00:00+00:00,30.2,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T18:00,2026-07-09T22:00:00+00:00,30.4,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T19:00,2026-07-09T23:00:00+00:00,30.0,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T20:00,2026-07-10T00:00:00+00:00,29.0,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T21:00,2026-07-10T01:00:00+00:00,27.4,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T22:00,2026-07-10T02:00:00+00:00,26.2,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-09T23:00,2026-07-10T03:00:00+00:00,26.7,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T00:00,2026-07-10T04:00:00+00:00,25.8,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T01:00,2026-07-10T05:00:00+00:00,25.3,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T02:00,2026-07-10T06:00:00+00:00,24.9,18
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T03:00,2026-07-10T07:00:00+00:00,24.5,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T04:00,2026-07-10T08:00:00+00:00,24.2,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T05:00,2026-07-10T09:00:00+00:00,23.6,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T06:00,2026-07-10T10:00:00+00:00,23.5,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T07:00,2026-07-10T11:00:00+00:00,24.9,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T08:00,2026-07-10T12:00:00+00:00,26.6,8
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T09:00,2026-07-10T13:00:00+00:00,28.0,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T10:00,2026-07-10T14:00:00+00:00,29.5,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T11:00,2026-07-10T15:00:00+00:00,30.2,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T12:00,2026-07-10T16:00:00+00:00,29.5,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T13:00,2026-07-10T17:00:00+00:00,28.0,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T14:00,2026-07-10T18:00:00+00:00,26.6,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T15:00,2026-07-10T19:00:00+00:00,25.4,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T16:00,2026-07-10T20:00:00+00:00,24.2,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T17:00,2026-07-10T21:00:00+00:00,23.4,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T18:00,2026-07-10T22:00:00+00:00,23.2,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T19:00,2026-07-10T23:00:00+00:00,23.4,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T20:00,2026-07-11T00:00:00+00:00,23.5,37
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T21:00,2026-07-11T01:00:00+00:00,23.3,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T22:00,2026-07-11T02:00:00+00:00,22.9,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-10T23:00,2026-07-11T03:00:00+00:00,22.6,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T00:00,2026-07-11T04:00:00+00:00,22.1,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T01:00,2026-07-11T05:00:00+00:00,21.6,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T02:00,2026-07-11T06:00:00+00:00,21.2,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T03:00,2026-07-11T07:00:00+00:00,20.7,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T04:00,2026-07-11T08:00:00+00:00,20.2,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T05:00,2026-07-11T09:00:00+00:00,20.2,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T06:00,2026-07-11T10:00:00+00:00,20.6,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T07:00,2026-07-11T11:00:00+00:00,21.5,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T08:00,2026-07-11T12:00:00+00:00,22.5,12
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T09:00,2026-07-11T13:00:00+00:00,23.7,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T10:00,2026-07-11T14:00:00+00:00,25.0,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T11:00,2026-07-11T15:00:00+00:00,26.3,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T12:00,2026-07-11T16:00:00+00:00,27.5,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T13:00,2026-07-11T17:00:00+00:00,28.7,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T14:00,2026-07-11T18:00:00+00:00,29.5,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T15:00,2026-07-11T19:00:00+00:00,29.9,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T16:00,2026-07-11T20:00:00+00:00,29.9,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T17:00,2026-07-11T21:00:00+00:00,29.5,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T18:00,2026-07-11T22:00:00+00:00,28.2,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T19:00,2026-07-11T23:00:00+00:00,26.4,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T20:00,2026-07-12T00:00:00+00:00,25.0,33
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T21:00,2026-07-12T01:00:00+00:00,24.3,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T22:00,2026-07-12T02:00:00+00:00,23.9,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-11T23:00,2026-07-12T03:00:00+00:00,23.6,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T00:00,2026-07-12T04:00:00+00:00,23.3,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T01:00,2026-07-12T05:00:00+00:00,23.1,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T02:00,2026-07-12T06:00:00+00:00,22.9,21
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T03:00,2026-07-12T07:00:00+00:00,22.5,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T04:00,2026-07-12T08:00:00+00:00,22.2,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T05:00,2026-07-12T09:00:00+00:00,22.1,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T06:00,2026-07-12T10:00:00+00:00,22.2,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T07:00,2026-07-12T11:00:00+00:00,22.5,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T08:00,2026-07-12T12:00:00+00:00,23.2,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T09:00,2026-07-12T13:00:00+00:00,24.3,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T10:00,2026-07-12T14:00:00+00:00,25.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T11:00,2026-07-12T15:00:00+00:00,26.9,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T12:00,2026-07-12T16:00:00+00:00,27.6,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T13:00,2026-07-12T17:00:00+00:00,28.1,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T14:00,2026-07-12T18:00:00+00:00,28.0,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T15:00,2026-07-12T19:00:00+00:00,27.0,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T16:00,2026-07-12T20:00:00+00:00,25.5,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T17:00,2026-07-12T21:00:00+00:00,24.1,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T18:00,2026-07-12T22:00:00+00:00,23.0,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T19:00,2026-07-12T23:00:00+00:00,22.0,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T20:00,2026-07-13T00:00:00+00:00,21.4,17
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T21:00,2026-07-13T01:00:00+00:00,21.2,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T22:00,2026-07-13T02:00:00+00:00,21.3,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-12T23:00,2026-07-13T03:00:00+00:00,21.6,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T00:00,2026-07-13T04:00:00+00:00,22.0,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T01:00,2026-07-13T05:00:00+00:00,22.5,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T02:00,2026-07-13T06:00:00+00:00,22.7,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T03:00,2026-07-13T07:00:00+00:00,22.2,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T04:00,2026-07-13T08:00:00+00:00,21.5,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T05:00,2026-07-13T09:00:00+00:00,21.0,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T06:00,2026-07-13T10:00:00+00:00,21.0,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T07:00,2026-07-13T11:00:00+00:00,21.4,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T08:00,2026-07-13T12:00:00+00:00,21.9,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T09:00,2026-07-13T13:00:00+00:00,22.5,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T10:00,2026-07-13T14:00:00+00:00,23.4,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T11:00,2026-07-13T15:00:00+00:00,24.5,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T12:00,2026-07-13T16:00:00+00:00,26.2,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T13:00,2026-07-13T17:00:00+00:00,28.3,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T14:00,2026-07-13T18:00:00+00:00,29.7,16
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T15:00,2026-07-13T19:00:00+00:00,30.0,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T16:00,2026-07-13T20:00:00+00:00,29.7,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T17:00,2026-07-13T21:00:00+00:00,29.0,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T18:00,2026-07-13T22:00:00+00:00,27.9,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T19:00,2026-07-13T23:00:00+00:00,26.5,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T20:00,2026-07-14T00:00:00+00:00,25.1,13
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T21:00,2026-07-14T01:00:00+00:00,23.8,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T22:00,2026-07-14T02:00:00+00:00,22.5,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-13T23:00,2026-07-14T03:00:00+00:00,21.6,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T00:00,2026-07-14T04:00:00+00:00,21.1,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T01:00,2026-07-14T05:00:00+00:00,20.9,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T02:00,2026-07-14T06:00:00+00:00,20.8,11
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T03:00,2026-07-14T07:00:00+00:00,20.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T04:00,2026-07-14T08:00:00+00:00,20.8,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T05:00,2026-07-14T09:00:00+00:00,20.9,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T06:00,2026-07-14T10:00:00+00:00,20.8,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T07:00,2026-07-14T11:00:00+00:00,20.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T08:00,2026-07-14T12:00:00+00:00,21.1,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T09:00,2026-07-14T13:00:00+00:00,22.3,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T10:00,2026-07-14T14:00:00+00:00,24.1,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T11:00,2026-07-14T15:00:00+00:00,25.3,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T12:00,2026-07-14T16:00:00+00:00,25.5,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T13:00,2026-07-14T17:00:00+00:00,25.2,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T14:00,2026-07-14T18:00:00+00:00,25.0,7
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T15:00,2026-07-14T19:00:00+00:00,25.0,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T16:00,2026-07-14T20:00:00+00:00,24.9,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T17:00,2026-07-14T21:00:00+00:00,24.7,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T18:00,2026-07-14T22:00:00+00:00,24.0,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T19:00,2026-07-14T23:00:00+00:00,23.1,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T20:00,2026-07-15T00:00:00+00:00,22.3,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T21:00,2026-07-15T01:00:00+00:00,21.5,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T22:00,2026-07-15T02:00:00+00:00,20.8,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-14T23:00,2026-07-15T03:00:00+00:00,20.3,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T00:00,2026-07-15T04:00:00+00:00,19.9,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T01:00,2026-07-15T05:00:00+00:00,19.8,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T02:00,2026-07-15T06:00:00+00:00,19.7,9
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T03:00,2026-07-15T07:00:00+00:00,19.6,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T04:00,2026-07-15T08:00:00+00:00,19.6,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T05:00,2026-07-15T09:00:00+00:00,19.8,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T06:00,2026-07-15T10:00:00+00:00,20.1,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T07:00,2026-07-15T11:00:00+00:00,20.5,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T08:00,2026-07-15T12:00:00+00:00,21.2,14
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T09:00,2026-07-15T13:00:00+00:00,22.3,4
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T10:00,2026-07-15T14:00:00+00:00,23.6,4
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T11:00,2026-07-15T15:00:00+00:00,24.9,4
New York City,2026-07-05T18:07:48.938805+00:00,2026-07-15T12:00,2026-07-15T16:00:00+00:00,26.1,4
